id,flight_id,passenger_id,seat_number,price
1010,7,2941,13B,253.18
1011,7,205,4F,455.66
1012,7,777,12D,275.89
1013,7,2077,23E,366.62
1014,7,4827,18B,89.75
1015,7,306,18A,290.48
1016,7,1154,3A,330.36
1017,7,1607,27B,480.2
1018,7,1162,25C,204.09
1019,7,2391,26E,262.11
1020,7,2182,8F,171.54
1021,7,253,22A,72.65
1022,7,2154,15A,56.84
1023,7,1374,23C,92.5
1024,7,4256,8B,142.55
1025,7,4,16A,125.66
1026,7,1534,24F,336.26
1027,7,736,12C,168.23
1028,7,3883,23B,162.81
1029,7,1672,3F,181.55
1030,7,1184,5E,313.06
1031,7,2318,18C,231.45
1032,7,2538,17B,173.78
1033,7,4856,8D,190.51
1034,7,815,11B,126.21
1035,7,1962,17D,267.31
1036,7,2565,2C,129.43
1037,7,1489,25E,98.11
1038,7,1668,25F,314.59
1039,7,58,11B,256.23
1040,7,3787,3F,447.36
1041,7,3393,9A,120.35
1042,7,2706,10D,140.69
1043,7,3409,21F,347.09
1044,7,2737,7A,480.62
1045,7,741,18B,65.51
1046,7,847,24E,252.04
1047,7,4966,17B,117.07
1048,7,368,7C,218.97
1049,7,3734,3D,247.36
1050,7,3596,16A,322.79
1051,7,3269,14D,342.99
1052,7,2923,2B,293.52
1053,7,2236,16C,456.22
1054,7,645,1D,372.56
1055,7,2380,17B,153.74
1056,7,2082,22C,342.34
1057,7,1280,5E,173.05
1058,7,3495,14B,413.57
1059,7,4281,18A,81.09
1060,7,2451,15F,325.76
1061,7,2070,28D,237.26
1062,7,712,13A,127.67
1063,7,2090,8F,273.29
1064,7,268,23E,284.73
1065,7,1728,20F,203.72
1066,7,4855,23C,440.58
1067,7,3926,18D,426.08
1068,7,260,12F,101.57
1069,7,1512,16D,233.69
1070,7,3152,13D,415.76
1071,7,3727,23F,130.51
1072,7,218,13E,492.29
1073,7,1579,17E,74.95
1074,7,3159,3B,215.43
1075,7,3925,19E,416.66
1076,7,2902,12B,255.69
1077,7,2991,6F,171.82
1078,7,4873,15C,381.51
1079,7,2586,25D,330.69
1080,7,764,26D,449.64
1081,7,3247,9C,227.12
1082,7,3128,27B,353.66
1083,7,2621,26B,71.8
1084,7,4332,2F,250.89
1085,7,3865,27F,281.95
1086,7,387,19D,138.14
1087,7,2367,10F,167.92
1088,7,3155,12A,428.67
1089,7,1176,6A,438.04
1090,7,3815,5E,72.72
1091,7,3996,12A,439.58
1092,7,2460,21A,268.06
1093,7,4257,13D,114.04
1094,7,4121,26A,202.81
1095,7,1127,25C,305.27
1096,7,2665,29C,305.43
1097,7,1872,2B,458.6
1098,7,4869,2B,161.4
1099,7,2692,11B,165.09
1100,7,4275,4D,117.35
1101,7,1046,1C,447.27
1102,7,4600,17D,448.51
1103,7,2217,15E,496.43
1104,7,1007,16B,374.71
1105,7,4009,22D,126.26
1106,7,3748,25C,383.83
1107,7,3054,27A,104.02
1108,7,2068,25B,148.38
1109,7,1661,5A,137.73
1110,7,2257,19F,349.46
1111,7,816,1F,234.78
1112,7,2166,2F,412.84
1113,7,4930,19F,291.17
1114,7,3388,7D,175.9
1115,7,2278,12B,65.48
1116,7,93,14D,493.49
1117,7,4446,15F,260.83
1118,7,3286,20B,253.79
1119,7,98,26D,103.66
1120,7,2905,10E,496.8
1121,7,1135,26D,312.26
1122,8,4448,12A,454.96
1123,8,1131,10C,493.72
1124,8,4184,30D,207.45
1125,8,3050,16D,340.72
1126,8,4151,17B,321.77
1127,8,2977,4C,218.14
1128,8,4124,30A,483.75
1129,8,1142,9A,465.51
1130,8,4430,3E,215.77
1131,8,1589,4B,65.43
1132,8,4365,22D,360.51
1133,8,2829,21E,299.1
1134,8,2708,18C,157.92
1135,8,2990,19B,455.73
1136,8,1924,7D,316.39
1137,8,2393,23A,463.57
1138,8,2957,26F,369.16
1139,8,4220,4B,188.94
1140,8,4563,4C,466.17
1141,8,3194,24C,258.69
1142,8,647,24A,179.69
1143,8,422,30A,90.46
1144,8,1308,7C,489.99
1145,8,882,4D,149.81
1146,8,1193,8B,337.62
1147,8,722,21B,191.54
1148,8,349,6E,263.18
1149,8,3777,30B,380.64
1150,8,2475,7E,245.85
1151,8,46,21A,404.58
1152,8,111,7F,452.11
1153,8,4360,29E,345.11
1154,8,4246,12E,488.61
1155,8,2668,26B,98.6
1156,8,3041,3C,389.18
1157,8,2515,2D,204.38
1158,8,1444,9E,373.24
1159,8,3019,6B,204.45
1160,8,1205,11D,104.67
1161,8,291,25A,207.89
1162,8,3535,26C,256.52
1163,8,3344,11A,89.84
1164,8,341,20A,185.51
1165,8,1838,20D,417.83
1166,8,3098,24D,101.08
1167,8,2204,29F,184.67
1168,8,2261,17A,433.88
1169,8,678,27D,56.4
1170,8,2986,15F,222.1
1171,8,1361,2B,392.51
1172,8,1320,9F,446.13
1173,8,597,7C,282.73
1174,8,4970,4D,310.13
1175,8,4405,2C,378.96
1176,8,1070,6A,397.05
1177,8,2042,12F,98.18
1178,8,250,11F,291.56
1179,8,2376,1C,475.6
1180,8,2456,7D,434.62
1181,8,1473,11A,367.96
1182,8,4134,5D,60.15
1183,8,148,11D,466.37
1184,8,2372,19F,329.65
1185,8,2138,8B,268.87
1186,8,4464,19C,444.79
1187,8,1815,2D,310.56
1188,8,4613,5D,394.55
1189,8,3418,7E,249.22
1190,8,1929,3F,318.9
1191,8,119,22A,69.61
1192,8,4548,18C,384.8
1193,8,3771,20E,238.7
1194,8,4731,2C,270.58
1195,8,3958,3B,231.53
1196,8,254,18C,492.01
1197,8,482,11E,478.21
1198,8,1945,18A,483.49
1199,8,2419,25C,280.21
1200,8,94,16A,165.65
1201,8,538,20D,65.83
1202,8,4822,27B,440.53
1203,8,1415,10A,295.39
1204,8,2877,29B,355.38
1205,8,3588,1B,274.76
1206,8,3812,23D,146.19
1207,8,1989,21F,111.13
1208,8,621,22F,456.37
1209,8,2773,12C,226.53
1210,8,2061,10D,205.98
1211,8,1506,13B,164.4
1212,8,4544,29D,191.37
1213,8,2150,13F,379.03
1214,8,2246,26D,267.74
1215,8,1623,23F,91.65
1216,8,2642,16E,328.49
1217,8,3994,26C,337.98
1218,8,2542,25A,479.58
1219,8,1776,30D,434.59
1220,8,2528,13F,438.7
1221,8,1278,30C,399.59
1222,8,1472,7C,224.33
1223,8,1921,13A,400.71
1224,8,4015,23E,66.72
1225,8,4001,24B,276.1
1226,8,96,23E,386.69
1227,8,2269,21A,141.66
1228,8,1273,17F,329.02
1229,8,3129,26A,365.16
1230,8,3936,9C,219.01
1231,8,2187,19C,55.95
1232,8,892,29F,86.81
1233,8,916,5B,76.85
1234,8,1747,16E,70.55
1235,8,3992,7B,129.78
1236,8,1778,12B,206.32
1237,8,4570,18A,53.31
1238,8,3276,24E,311.79
1239,8,4689,3C,161.67
1240,8,2085,3D,353.03
1241,8,4801,6F,121.95
1242,8,4057,30E,375.59
1243,8,4270,21C,179.01
1244,8,2074,19D,410.61
1245,8,3027,17F,264.61
1246,8,3458,11E,356.6
1247,8,4936,30F,468.7
1248,8,666,13A,198.66
1249,8,3039,24A,385.82
1250,8,4045,12D,255.96
1251,8,3338,12C,379.04
1252,8,4526,19E,487.01
1253,8,1662,24F,229.49
1254,8,3810,6D,462.43
1255,8,1204,7C,299.79
1256,8,172,6C,150.61
1257,8,1123,24C,121.55
1258,8,2275,24F,408.23
1259,8,3878,6F,454.51
1260,8,4393,5E,414.8
1261,8,4758,29F,293.4
1262,8,439,24D,476.79
1263,8,1163,22D,311.88
1264,8,809,26B,282.0
1265,8,1339,6E,303.13
1266,8,641,24A,293.42
1267,8,82,22B,412.12
1268,8,67,6F,384.35
1269,8,2930,23E,375.66
1270,8,1202,1E,76.19
1271,8,1243,5C,493.06
1272,8,1370,15B,180.14
1273,8,367,4D,203.13
1274,8,2562,6F,103.71
1275,8,1870,8C,237.61
1276,8,4021,18C,150.36
1277,8,2132,5B,111.47
1278,8,2337,6F,353.23
1279,8,1811,23D,77.36
1280,8,708,7E,497.51
1281,8,1975,2D,458.57
1282,8,588,16C,380.08
1283,8,3599,11E,393.78
1284,8,3387,9D,106.89
1285,9,3613,23A,238.02
1286,9,1912,26A,78.17
1287,9,364,12A,295.3
1288,9,2789,18B,72.77
1289,9,2633,13A,444.25
1290,9,3241,14A,55.9
1291,9,3330,30F,449.96
1292,9,1686,29F,237.32
1293,9,2640,7A,114.99
1294,9,3431,2A,163.64
1295,9,1688,2A,168.17
1296,9,2362,13A,125.26
1297,9,3146,2C,432.77
1298,9,2712,1B,53.9
1299,9,840,6F,222.28
1300,9,983,19F,85.16
1301,9,4927,2E,443.68
1302,9,462,14B,498.33
1303,9,456,23C,78.54
1304,9,1267,15D,252.78
1305,9,1535,25C,113.6
1306,9,3615,23C,121.98
1307,9,3984,23C,123.63
1308,9,1130,3D,481.48
1309,9,509,16E,127.9
1310,9,3595,26C,317.54
1311,9,4301,27A,411.13
1312,9,2194,11B,206.67
1313,9,3044,21E,326.02
1314,9,3898,8E,482.27
1315,9,4127,21B,370.8
1316,9,123,27D,115.25
1317,9,3246,22E,421.62
1318,9,853,1B,51.83
1319,9,3829,3E,174.16
1320,9,2015,22B,450.94
1321,9,703,8F,164.01
1322,9,2428,11F,211.07
1323,9,4736,26D,280.4
1324,9,2096,5E,94.56
1325,9,807,13D,136.96
1326,9,773,22A,439.22
1327,9,4043,24C,439.03
1328,9,4717,6C,343.89
1329,9,2583,13F,245.15
1330,9,4069,12D,377.01
1331,9,954,28C,110.36
1332,9,1286,5F,477.03
1333,9,2297,9B,214.11
1334,9,578,27F,416.24
1335,9,3313,10F,199.65
1336,9,3073,15B,349.93
1337,9,3403,2B,234.49
1338,9,383,8C,80.76
1339,9,1151,9D,316.31
1340,9,1425,15B,393.28
1341,9,2717,17E,446.56
1342,9,2571,6A,263.6
1343,9,904,21E,383.71
1344,9,1225,9B,403.65
1345,9,4861,18D,53.53
1346,9,4844,22B,99.38
1347,9,1314,5F,388.07
1348,9,632,16E,441.62
1349,9,211,6A,465.49
1350,9,1332,20A,199.99
1351,9,2480,18E,201.23
1352,9,4925,7A,247.85
1353,9,2091,30A,182.28
1354,9,704,16B,486.37
1355,9,4516,29A,490.79
1356,9,4719,22F,336.87
1357,9,1434,25D,467.76
1358,9,3816,11B,385.81
1359,9,860,25B,352.6
1360,9,3609,15D,52.64
1361,9,2272,27E,358.87
1362,9,2219,1A,167.73
1363,9,4685,4A,248.74
1364,9,1982,2F,418.19
1365,9,797,29C,257.42
1366,9,481,2C,281.09
1367,9,2485,18E,342.32
1368,9,2803,10B,285.72
1369,9,35,22B,296.07
1370,9,2845,26A,476.97
1371,9,4377,8E,234.16
1372,9,2796,10D,69.93
1373,9,776,6A,417.43
1374,9,476,4A,258.88
1375,9,4657,11D,426.84
1376,9,4133,14A,274.26
1377,9,4323,5C,161.65
1378,9,628,9E,125.45
1379,9,754,15E,262.3
1380,9,4881,11C,254.94
1381,9,3786,28B,418.15
1382,9,3076,9E,359.21
1383,9,4826,29B,178.64
1384,9,4422,5C,473.2
1385,9,3157,24C,389.53
1386,9,1089,8F,420.35
1387,9,4867,1C,169.22
1388,9,4979,12E,404.3
1389,9,3123,7A,415.16
1390,9,4070,21C,85.68
1391,9,2159,14B,378.51
1392,9,264,17B,175.78
1393,9,2775,5D,432.82
1394,9,3998,17B,84.7
1395,9,4438,23F,471.36
1396,9,4739,4F,257.66
1397,9,2420,30B,224.41
1398,9,180,24F,101.72
1399,9,3108,15E,264.92
1400,9,2100,4A,320.51
1401,9,3144,8A,432.02
1402,9,2819,12D,175.47
1403,9,4567,22C,290.98
1404,9,2365,15D,187.89
1405,9,520,2B,252.32
1406,9,3656,13E,144.11
1407,9,4962,7F,457.65
1408,9,2827,13F,181.63
1409,9,396,7B,224.69
1410,9,1470,13E,462.61
1411,9,1325,14F,380.56
1412,9,567,21C,84.06
1413,9,982,21F,426.41
1414,9,192,11F,87.27
1415,9,3356,27F,97.04
1416,9,3590,13F,149.13
1417,9,2034,15C,387.65
1418,9,3711,6B,71.45
1419,9,174,6C,139.38
1420,9,1321,8E,193.05
1421,9,3893,24C,329.46
1422,9,106,18C,174.68
1423,9,3758,22B,170.11
1424,9,4156,7D,438.62
1425,9,167,22F,161.5
1426,9,1693,1F,317.22
1427,9,426,19B,67.27
1428,9,2415,5D,168.4
1429,9,1037,10C,389.39
1430,9,3482,7A,478.23
1431,9,1481,21D,479.37
1432,9,1784,17C,473.15
1433,9,3811,6A,395.96
1434,9,118,25D,348.65
1435,9,2945,9E,423.01
1436,9,3350,28C,207.53
1437,9,4160,13F,195.31
1438,9,909,1E,478.46
1439,9,4779,7B,432.18
1440,9,4258,11C,199.39
1441,9,2127,11D,334.86
1442,9,1968,27A,258.88
1443,10,3726,15D,206.71
1444,10,2331,22A,292.77
1445,10,1737,16B,272.56
1446,10,2281,13C,439.09
1447,10,1594,4D,465.0
1448,10,1925,11C,460.94
1449,10,2933,20D,433.91
1450,10,1791,6D,325.67
1451,10,3385,24D,418.12
1452,10,170,10A,99.61
1453,10,443,10B,226.98
1454,10,1236,21E,399.56
1455,10,1730,16A,454.01
1456,10,3833,19B,233.41
1457,10,2320,8F,357.14
1458,10,1026,10B,71.95
1459,10,2624,14A,187.65
1460,10,175,15A,169.26
1461,10,3009,19E,460.71
1462,10,97,19B,476.64
1463,10,4012,28B,181.38
1464,10,1458,6B,61.11
1465,10,2727,11F,128.71
1466,10,3125,26A,245.02
1467,10,2231,19A,465.64
1468,10,1287,23F,117.98
1469,10,3094,11D,372.97
1470,10,4239,17E,219.54
1471,10,3328,17B,74.15
1472,10,2013,11B,480.96
1473,10,2417,5D,137.63
1474,10,4192,19F,355.09
1475,10,1892,18E,420.54
1476,10,38,30C,189.07
1477,10,3586,9C,377.7
1478,10,3802,1A,271.02
1479,10,4959,17C,498.55
1480,10,4380,28B,251.81
1481,10,473,10D,80.72
1482,10,2196,23F,404.21
1483,10,3729,7B,410.54
1484,10,3645,18B,73.33
1485,10,4139,26B,475.32
1486,10,3589,8D,226.19
1487,10,2569,11D,154.77
1488,10,4082,9F,486.1
1489,10,4814,14E,305.28
1490,10,158,18E,311.95
1491,10,2274,11C,449.95
1492,10,1674,27D,157.72
1493,10,3287,9F,244.83
1494,10,3184,1B,51.26
1495,10,4373,24F,455.07
1496,10,1232,18E,329.71
1497,10,2453,4B,226.58
1498,10,3191,9C,344.53
1499,10,671,3B,142.5
1500,10,4529,29C,133.47
1501,10,989,15D,113.09
1502,10,2864,29B,72.11
1503,10,849,22C,322.57
1504,10,1867,10C,87.85
1505,10,393,9F,244.93
1506,10,242,29A,112.28
1507,10,862,16C,118.87
1508,10,2879,4E,150.88
1509,10,1329,19C,253.3
1510,10,2099,10E,283.35
1511,10,4280,24E,365.95
1512,10,4777,1E,200.88
1513,10,1348,23B,234.05
1514,10,4688,20D,288.0
1515,10,1824,3C,360.96
1516,10,1401,27F,328.47
1517,10,2212,15F,380.17
1518,10,1792,13D,57.69
1519,10,1670,24B,103.74
1520,10,1148,21F,82.65
1521,10,699,19A,191.2
1522,10,4590,8C,226.14
1523,10,837,26A,169.99
1524,10,709,11F,324.29
1525,10,3444,9D,328.31
1526,10,1060,20C,335.68
1527,10,3162,29B,296.47
1528,10,3946,9E,418.96
1529,10,3554,9E,339.38
1530,10,559,7C,388.79
1531,10,2740,14C,83.71
1532,10,939,3F,140.72
1533,10,2622,5F,458.63
1534,10,56,21B,466.87
1535,10,4520,19D,84.33
1536,10,2772,21D,93.95
1537,10,4014,14D,121.87
1538,10,3249,20E,130.78
1539,10,1899,7C,179.17
1540,10,1399,1B,174.2
1541,10,4244,9F,497.01
1542,10,1626,21D,58.0
1543,10,876,1A,289.09
1544,10,3944,20C,450.3
1545,10,3783,16B,95.08
1546,10,2057,18B,270.08
1547,10,3268,29E,430.37
1548,10,4072,7E,381.43
1549,10,697,7A,409.79
1550,10,4303,22D,206.75
1551,10,3531,26E,457.65
1552,10,4961,4E,313.72
1553,10,271,25E,461.35
1554,10,1062,15E,459.29
1555,10,2992,16A,78.91
1556,10,84,27D,77.09
1557,10,607,10B,132.83
1558,10,3972,7C,405.75
1559,10,1419,12F,497.45
1560,10,947,6B,427.28
1561,10,4626,8E,232.45
1562,10,1707,3B,287.89
1563,10,2568,25D,435.23
1564,10,4233,16B,276.27
1565,10,1563,26D,465.61
1566,10,3408,11A,101.6
1567,10,2875,23D,143.46
1568,10,3492,26C,137.08
1569,10,4106,18E,466.35
1570,10,4948,21E,262.15
1571,10,1247,24D,101.1
1572,10,2704,11E,88.33
1573,10,4381,14A,64.52
1574,10,159,12C,315.75
1575,10,3716,16D,156.61
1576,10,3799,6F,397.7
1577,10,4419,16C,160.04
1578,10,3539,14F,52.28
1579,10,549,28C,175.34
1580,11,3228,3C,193.28
1581,11,944,8A,276.86
1582,11,4929,12E,74.92
1583,11,2681,13E,65.27
1584,11,3659,23C,223.16
1585,11,69,15C,474.39
1586,11,3881,16A,278.71
1587,11,1722,24B,417.59
1588,11,4200,24B,331.88
1589,11,1295,28D,264.65
1590,11,3453,14A,264.4
1591,11,2469,5C,441.65
1592,11,3642,1C,407.86
1593,11,718,22D,96.68
1594,11,320,23B,65.66
1595,11,3359,10D,445.43
1596,11,1828,6E,132.28
1597,11,2842,22C,441.96
1598,11,2364,26C,154.56
1599,11,262,24D,160.83
1600,11,2721,4A,234.25
1601,11,4715,11C,188.63
1602,11,3087,16C,393.12
1603,11,731,12D,248.14
1604,11,3397,9B,156.71
1605,11,3840,8B,479.68
1606,11,1175,1E,112.65
1607,11,3759,27F,382.07
1608,11,121,15D,409.59
1609,11,3750,12D,454.24
1610,11,1412,27F,266.64
1611,11,189,5B,109.14
1612,11,3390,11B,397.47
1613,11,299,19A,434.44
1614,11,2814,2F,287.48
1615,11,3036,21A,99.89
1616,11,2431,14A,478.36
1617,11,3273,11B,354.28
1618,11,1158,20C,133.62
1619,11,2889,20E,125.42
1620,11,1659,14D,341.41
1621,11,4566,15B,441.07
1622,11,2781,6D,357.52
1623,11,2136,24D,324.0
1624,11,2718,28B,486.15
1625,11,2710,23F,232.02
1626,11,2438,15F,266.33
1627,11,1297,28D,116.77
1628,11,3028,20C,106.75
1629,11,1087,10A,168.09
1630,11,3412,2F,84.37
1631,11,4646,9F,126.91
1632,11,2242,21C,396.99
1633,11,3250,14B,350.39
1634,11,2611,16A,244.24
1635,11,3217,20C,160.53
1636,11,765,29E,418.73
1637,11,2660,14A,354.7
1638,11,2968,12F,283.9
1639,11,1797,2A,404.82
1640,11,14,17B,257.53
1641,11,2375,3F,305.09
1642,11,4023,28C,213.29
1643,11,1387,24D,453.09
1644,11,2671,23B,296.69
1645,11,1443,28C,154.25
1646,11,2578,24C,56.87
1647,11,4904,3B,347.08
1648,11,4976,16D,198.05
1649,11,3720,17B,218.48
1650,11,839,12F,326.61
1651,11,3559,3E,81.38
1652,11,4812,15B,53.38
1653,11,1846,6D,346.34
1654,11,1427,22D,226.63
1655,11,4913,8B,138.68
1656,11,2191,19B,148.95
1657,11,109,18C,194.05
1658,11,4500,19B,63.85
1659,11,1894,24E,257.23
1660,11,4659,23C,279.48
1661,11,2981,19A,425.4
1662,11,204,27D,74.8
1663,11,2524,18B,271.87
1664,11,1710,26A,336.8
1665,11,177,10C,459.82
1666,11,4346,4B,145.93
1667,11,3302,27B,207.79
1668,11,3873,8E,203.85
1669,11,2433,10C,368.51
1670,11,2874,1A,417.07
1671,11,1051,20B,201.54
1672,11,2965,2F,388.17
1673,11,3671,30A,494.62
1674,11,3182,15B,452.51
1675,11,1622,15A,485.32
1676,11,3242,14F,377.88
1677,11,24,17B,363.3
1678,11,1302,21F,216.32
1679,11,3195,22A,404.85
1680,11,2860,20E,245.75
1681,11,3469,15A,184.03
1682,11,2424,12B,271.49
1683,11,3788,6C,318.94
1684,11,4536,19E,176.57
1685,11,2865,3B,90.88
1686,11,4428,20B,468.33
1687,11,4351,10D,143.35
1688,11,240,22E,88.52
1689,11,3299,12D,328.68
1690,11,3562,10A,265.34
1691,11,4241,16C,170.71
1692,11,2513,27B,86.48
1693,11,4337,11C,313.29
1694,11,4653,16F,52.78
1695,11,1960,25B,388.35
1696,11,2617,6E,468.69
1697,11,34,29B,444.64
1698,11,806,4B,267.45
1699,11,1187,14F,271.58
1700,11,714,15D,131.63
1701,11,489,26C,148.99
1702,11,2543,8A,304.0
1703,11,4682,2D,51.83
1704,11,3871,3E,361.69
1705,11,1058,13C,200.27
1706,11,1891,10B,58.23
1707,11,3584,25A,54.9
1708,11,522,6A,475.55
1709,11,3504,17E,389.6
1710,11,662,12B,279.92
1711,11,428,2A,296.52
1712,11,3634,19D,82.53
1713,11,3077,23F,112.64
1714,11,2983,23C,51.26
1715,11,3826,17B,401.64
1716,11,1388,10E,426.35
1717,11,504,28C,238.98
1718,11,4776,6D,418.21
1719,11,814,8D,378.11
1720,11,854,7F,170.14
1721,11,1713,9C,365.95
1722,11,3835,29F,250.04
1723,11,4780,29A,293.93
1724,11,2985,5E,339.88
1725,11,4456,6A,222.21
1726,11,3448,22F,54.92
1727,11,1602,14A,342.66
1728,11,3746,24F,109.86
1729,11,1039,30E,496.33
1730,11,3755,5A,496.71
1731,11,1585,4B,362.49
1732,11,1954,2A,417.61
1733,11,3594,15A,121.64
1734,11,1604,13C,171.87
1735,11,140,19A,159.55
1736,11,2356,26C,392.39
1737,11,3679,16C,488.55
1738,11,435,17E,237.98
1739,11,723,24A,95.39
1740,11,85,2B,169.67
1741,12,660,23C,494.61
1742,12,4295,15A,300.5
1743,12,3827,9B,50.09
1744,12,3198,21F,322.68
1745,12,4647,30A,218.27
1746,12,3591,19E,489.74
1747,12,2129,16F,273.67
1748,12,4794,4F,270.95
1749,12,1064,18B,124.43
1750,12,3934,12C,267.7
1751,12,1715,24D,287.16
1752,12,4782,16E,477.46
1753,12,77,27A,373.46
1754,12,679,14B,409.81
1755,12,2461,27E,199.29
1756,12,4706,22F,182.22
1757,12,4614,13A,481.99
1758,12,1974,10A,62.74
1759,12,1095,23D,92.77
1760,12,3031,13B,328.0
1761,12,828,13F,465.4
1762,12,827,4F,298.27
1763,12,2960,24F,129.6
1764,12,3507,5B,80.39
1765,12,3965,24A,455.85
1766,12,1673,19C,233.56
1767,12,193,26D,240.97
1768,12,4087,5D,428.46
1769,12,4864,12C,359.66
1770,12,1560,19B,213.36
1771,12,2128,27A,342.19
1772,12,2652,28E,437.18
1773,12,296,16A,110.16
1774,12,2618,8E,406.78
1775,12,3465,7E,487.98
1776,12,3514,18A,414.48
1777,12,3761,17E,498.42
1778,12,3753,29C,166.24
1779,12,805,25A,323.76
1780,12,2605,26B,187.65
1781,12,1619,20C,125.67
1782,12,4644,19C,276.87
1783,12,4063,23E,438.62
1784,12,4094,14A,488.85
1785,12,3320,15E,494.21
1786,12,424,24A,442.51
1787,12,108,8F,308.81
1788,12,4902,15E,457.55
1789,12,3204,22E,376.42
1790,12,3913,28D,161.65
1791,12,400,29C,233.44
1792,12,1403,23D,417.12
1793,12,1636,28F,265.2
1794,12,1779,11F,454.68
1795,12,2397,7D,390.37
1796,12,3954,27A,298.06
1797,12,4155,9A,437.55
1798,12,3978,2F,164.12
1799,12,1315,30D,346.18
1800,12,3618,25D,474.07
1801,12,914,15C,80.88
1802,12,3089,8F,328.13
1803,12,1856,13D,436.7
1804,12,2287,2D,127.78
1805,12,2210,21A,404.86
1806,12,796,18C,265.19
1807,12,1431,13C,284.75
1808,12,1727,17D,276.54
1809,12,3166,15F,434.53
1810,12,1032,11A,93.21
1811,12,1541,20E,255.87
1812,12,3423,1B,210.34
1813,12,144,7D,206.94
1814,12,2073,8F,168.88
1815,12,4465,8C,479.51
1816,12,745,18A,465.77
1817,12,1418,1F,193.6
1818,12,1410,2F,186.07
1819,12,4778,29A,424.41
1820,12,4060,17F,379.55
1821,12,4982,21F,207.39
1822,12,4201,22B,315.47
1823,12,2806,9B,456.81
1824,12,3231,5A,411.91
1825,12,3395,22C,389.94
1826,12,3991,16B,122.41
1827,12,3555,10F,76.94
1828,12,3303,17E,223.86
1829,12,4491,8E,192.89
1830,12,3389,18A,210.57
1831,12,4825,20F,141.57
1832,12,3784,19A,167.47
1833,12,3550,4C,224.01
1834,12,720,20F,250.38
1835,12,2153,11D,344.15
1836,12,63,23E,130.21
1837,12,2234,21B,419.15
1838,12,2689,6A,303.54
1839,12,571,4E,353.32
1840,12,3781,20A,275.32
1841,12,4747,22F,492.92
1842,12,4951,5B,389.27
1843,12,2641,1D,236.51
1844,12,903,22B,228.4
1845,12,1656,29C,431.57
1846,12,3644,24B,253.16
1847,12,1592,10E,403.11
1848,12,1488,5E,496.49
1849,12,1732,10D,488.31
1850,12,3956,1E,289.27
1851,12,3111,12D,147.68
1852,12,3079,21F,109.29
1853,12,3684,3F,334.01
1854,12,337,19E,226.02
1855,12,895,5E,420.91
1856,12,2123,28B,487.12
1857,12,74,20D,215.03
1858,12,3682,6C,263.31
1859,12,4434,26A,477.8
1860,12,3165,30B,373.43
1861,12,4383,21E,255.45
1862,12,3396,30A,402.46
1863,12,2908,30B,374.29
1864,12,1274,7F,85.56
1865,12,4806,20E,450.2
1866,12,197,23D,208.94
1867,12,1120,17C,76.22
1868,12,202,4D,135.52
1869,12,2004,6A,57.84
1870,12,2407,22D,192.21
1871,12,751,10F,404.45
1872,12,874,21D,151.88
1873,12,794,26A,144.89
1874,12,2857,1A,269.0
1875,12,3870,17F,311.3
1876,12,3733,22A,281.37
1877,12,3537,29E,130.45
1878,13,528,3A,436.99
1879,13,2963,4D,434.99
1880,13,4847,18F,297.44
1881,13,3843,11A,298.4
1882,13,1642,1F,259.64
1883,13,4426,5B,262.97
1884,13,302,21B,169.18
1885,13,3069,12A,251.59
1886,13,3485,8A,131.94
1887,13,550,11E,161.23
1888,13,2788,25B,329.61
1889,13,3885,4A,379.02
1890,13,1462,23A,139.86
1891,13,585,23F,472.44
1892,13,869,22C,448.23
1893,13,266,20B,349.65
1894,13,3557,3F,129.54
1895,13,3515,27D,152.69
1896,13,3138,8C,228.25
1897,13,4020,15E,102.08
1898,13,3611,27F,351.98
1899,13,2903,30D,328.86
1900,13,3819,12A,282.57
1901,13,4459,4C,107.44
1902,13,4789,30D,448.5
1903,13,3463,2F,289.67
1904,13,3321,30C,59.74
1905,13,2041,4B,345.83
1906,13,4617,12E,170.17
1907,13,4498,30C,263.25
1908,13,1104,7F,216.94
1909,13,3174,23F,421.79
1910,13,2952,14A,84.41
1911,13,3719,3F,484.05
1912,13,3945,22F,433.66
1913,13,896,19A,170.69
1914,13,417,9A,384.82
1915,13,934,20C,470.92
1916,13,4542,18C,112.8
1917,13,4311,13A,80.77
1918,13,2735,27C,75.35
1919,13,2687,2B,100.09
1920,13,3696,5E,202.01
1921,13,413,19D,354.84
1922,13,2450,1F,223.34
1923,13,3473,2B,356.72
1924,13,4596,7B,276.12
1925,13,4022,25B,61.5
1926,13,1093,10E,98.06
1927,13,2098,14F,268.41
1928,13,2953,6C,66.94
1929,13,2672,23E,221.77
1930,13,1938,23B,254.92
1931,13,1019,10C,498.02
1932,13,1979,1C,280.39
1933,13,4639,6A,279.28
1934,13,3964,20B,266.78
1935,13,2754,1B,107.98
1936,13,1539,5E,162.92
1937,13,1253,22F,177.79
1938,13,4608,17E,478.67
1939,13,4197,11F,294.3
1940,13,2208,3B,303.62
1941,13,4195,15A,97.25
1942,13,208,23C,178.59
1943,13,2492,14E,458.07
1944,13,4991,28F,322.59
1945,13,665,3A,367.71
1946,13,4971,29A,384.65
1947,13,2855,1B,143.17
1948,13,339,14C,107.1
1949,13,2720,4D,358.95
1950,13,574,13E,334.03
1951,13,3392,23A,275.05
1952,13,2360,5D,244.39
1953,13,128,16B,162.89
